antecedents,consequents,support,confidence,lift
"frozenset({'KERETA 4.50 DARI PADDINGTON/ AGATHA CHRISTIE; PENERJEMAH, LILY WIBISONO'})","frozenset({'GADIS KETIGA/ AGATHA CHRISTIE; PENERJEMAH, JOYCE K. ISA'})",0.00039824771007566706,1.0,2511.0
frozenset({'GEGE MENGEJAR CINTA/ ADHITYA MULYA'}),frozenset({'MARSUDI SI ANAK TIRI DARI DESA WALERI/ D. KUSUMA'}),0.00039824771007566706,1.0,2511.0
frozenset({'MARSUDI SI ANAK TIRI DARI DESA WALERI/ D. KUSUMA'}),frozenset({'GEGE MENGEJAR CINTA/ ADHITYA MULYA'}),0.00039824771007566706,1.0,2511.0
frozenset({'GERHANA KEMBAR/ CLARA NG'}),"frozenset({'Rich Dad, Poor Dad/ Robert T Kiyosaki; Penerjemah, J. Dwi Helly Purnomo'})",0.00039824771007566706,0.2,251.10000000000002
"frozenset({'Rich Dad, Poor Dad/ Robert T Kiyosaki; Penerjemah, J. Dwi Helly Purnomo'})",frozenset({'GERHANA KEMBAR/ CLARA NG'}),0.00039824771007566706,0.5,251.10000000000002
frozenset({'GERHANA KEMBAR/ CLARA NG'}),frozenset({'TEA FOR TWO/ CLARA NG'}),0.00039824771007566706,0.2,502.20000000000005
frozenset({'TEA FOR TWO/ CLARA NG'}),frozenset({'GERHANA KEMBAR/ CLARA NG'}),0.00039824771007566706,1.0,502.20000000000005
"frozenset({'IMPLEMENTASI BELAJAR DAN PEMBELAJARAN/ SUYONO, HARIYANTO'})",frozenset({'GURU DALAM IMPLEMENTASI KURIKULUM 2013/ H.E.MULYASA'}),0.00039824771007566706,1.0,2511.0
frozenset({'GURU DALAM IMPLEMENTASI KURIKULUM 2013/ H.E.MULYASA'}),"frozenset({'IMPLEMENTASI BELAJAR DAN PEMBELAJARAN/ SUYONO, HARIYANTO'})",0.00039824771007566706,1.0,2511.0
frozenset({'Gang Sammad Vol 5: Dukun Kampung/ Assyifa S. Arum'}),frozenset({'Gang Samad Vol 7: Kotak Amal/ Assyifa'}),0.00039824771007566706,1.0,1255.5
frozenset({'Gang Samad Vol 7: Kotak Amal/ Assyifa'}),frozenset({'Gang Sammad Vol 5: Dukun Kampung/ Assyifa S. Arum'}),0.00039824771007566706,0.5,1255.5
frozenset({'Komik Fantasteen: Kutukan Beringin Tua/ Ahsanul Marom...[et.all]...'}),frozenset({'Gang Samad Vol 7: Kotak Amal/ Assyifa'}),0.00039824771007566706,1.0,1255.5
frozenset({'Gang Samad Vol 7: Kotak Amal/ Assyifa'}),frozenset({'Komik Fantasteen: Kutukan Beringin Tua/ Ahsanul Marom...[et.all]...'}),0.00039824771007566706,0.5,1255.5
"frozenset({'High-Rise Invasion 2/ Tsuina Miura; Penerjemah, Muhammad Rizal'})",frozenset({'Garuda/ Oyasujiwo'}),0.00039824771007566706,0.5,627.75
frozenset({'Garuda/ Oyasujiwo'}),"frozenset({'High-Rise Invasion 2/ Tsuina Miura; Penerjemah, Muhammad Rizal'})",0.00039824771007566706,0.5,627.75
"frozenset({'Kiichiro Toyota: Pilar Bisnis Tangguh dari Jepang/ Shoji Kimoto, Johya Kagemaru; Penerjemah, Yenny Hendrawati'})",frozenset({'Garuda/ Oyasujiwo'}),0.00039824771007566706,0.5,627.75
frozenset({'Garuda/ Oyasujiwo'}),"frozenset({'Kiichiro Toyota: Pilar Bisnis Tangguh dari Jepang/ Shoji Kimoto, Johya Kagemaru; Penerjemah, Yenny Hendrawati'})",0.00039824771007566706,0.5,627.75
"frozenset({'General Psychology: Psikologi Kepribadian,Persepsi, Kognisi, Emosi & Perilaku/ C. George Boeree; Penerjemah; Helmi J. Fauzi'})",frozenset({'Kiat Mengatasi Stress Anak Melalui Sikap Kasih Sayang Orang Tua/ Abdullah bin Abbas'}),0.00039824771007566706,0.5,1255.5
frozenset({'Kiat Mengatasi Stress Anak Melalui Sikap Kasih Sayang Orang Tua/ Abdullah bin Abbas'}),"frozenset({'General Psychology: Psikologi Kepribadian,Persepsi, Kognisi, Emosi & Perilaku/ C. George Boeree; Penerjemah; Helmi J. Fauzi'})",0.00039824771007566706,1.0,1255.5
frozenset({'Geng Samad Vol 4: Jengkolman/ Assyfa S. Arum'}),frozenset({'Ghost School Days: Kastel Terbang/ Oyasujiwo'}),0.00039824771007566706,0.5,209.25
frozenset({'Ghost School Days: Kastel Terbang/ Oyasujiwo'}),frozenset({'Geng Samad Vol 4: Jengkolman/ Assyfa S. Arum'}),0.00039824771007566706,0.16666666666666669,209.25000000000003
frozenset({'Geng Samad Vol 4: Jengkolman/ Assyfa S. Arum'}),"frozenset({'Kisah Teladan Nabi Dan Rasul/ Abdul Lathif Asyur; Penerjemah, Masturi Irham, M.Abidun'})",0.00039824771007566706,0.5,418.5
"frozenset({'Kisah Teladan Nabi Dan Rasul/ Abdul Lathif Asyur; Penerjemah, Masturi Irham, M.Abidun'})",frozenset({'Geng Samad Vol 4: Jengkolman/ Assyfa S. Arum'}),0.00039824771007566706,0.33333333333333337,418.50000000000006
frozenset({'Genius Matematika Kelas 6 SD/ Sulis Sutrisna'}),frozenset({'Hantu Siul dan 14 Cerita Keren Lainnya/ Asam Kecut'}),0.00039824771007566706,0.5,418.5
frozenset({'Hantu Siul dan 14 Cerita Keren Lainnya/ Asam Kecut'}),frozenset({'Genius Matematika Kelas 6 SD/ Sulis Sutrisna'}),0.00039824771007566706,0.33333333333333337,418.50000000000006
frozenset({'Genius Matematika Kelas 6 SD/ Sulis Sutrisna'}),frozenset({'Seri Cerdas Tanpa Guru: Cerdas Sains Kelas 4-6 SD/ Yualind Setyaningtyas'}),0.00039824771007566706,0.5,1255.5
frozenset({'Seri Cerdas Tanpa Guru: Cerdas Sains Kelas 4-6 SD/ Yualind Setyaningtyas'}),frozenset({'Genius Matematika Kelas 6 SD/ Sulis Sutrisna'}),0.00039824771007566706,1.0,1255.5
frozenset({'Sosiologi SMA/MA untuk Kelas X Jilid 1/ Idianto Muin'}),frozenset({'Geografi Untuk SMA Kelas X/ Wardiyatmoko'}),0.00039824771007566706,1.0,2511.0
frozenset({'Geografi Untuk SMA Kelas X/ Wardiyatmoko'}),frozenset({'Sosiologi SMA/MA untuk Kelas X Jilid 1/ Idianto Muin'}),0.00039824771007566706,1.0,2511.0
frozenset({'Geografi: Untuk SMA Kelas XI Jilid 2/Wardiyatmoko'}),"frozenset({'Successful Strategies For Toefl/ Tumijo, Slamat Riyanto'})",0.00039824771007566706,1.0,1255.5
"frozenset({'Successful Strategies For Toefl/ Tumijo, Slamat Riyanto'})",frozenset({'Geografi: Untuk SMA Kelas XI Jilid 2/Wardiyatmoko'}),0.00039824771007566706,0.5,1255.5
"frozenset({'Logika & Matematika/ Muhammad Rusli, I Ketut Putu Suniantara, Anggun Nugroho'})","frozenset({'Geometri Ruang: Berdasarkan Teori APOS Bermuatan Karakter Kemandirian dan Komunikasi Matematis/ Sukestiyarno, Yustia Rahmawati'})",0.00039824771007566706,0.33333333333333337,279.00000000000006
"frozenset({'Geometri Ruang: Berdasarkan Teori APOS Bermuatan Karakter Kemandirian dan Komunikasi Matematis/ Sukestiyarno, Yustia Rahmawati'})","frozenset({'Logika & Matematika/ Muhammad Rusli, I Ketut Putu Suniantara, Anggun Nugroho'})",0.00039824771007566706,0.33333333333333337,279.00000000000006
frozenset({'Gerakan 30 September: Antara Fakta & Rekayasa Berdasarkan Kesaksian Para Pelaku Sejarah/ Center For Information Analysis'}),frozenset({'Lahirnya Pancasila: Kumpulan Pidato BPUPKI/ Floriberta Aning'}),0.0011947431302270011,1.0,837.0
frozenset({'Lahirnya Pancasila: Kumpulan Pidato BPUPKI/ Floriberta Aning'}),frozenset({'Gerakan 30 September: Antara Fakta & Rekayasa Berdasarkan Kesaksian Para Pelaku Sejarah/ Center For Information Analysis'}),0.0011947431302270011,1.0,837.0
frozenset({'Manajemen Penelitian/ Suharismi Arikunto'}),frozenset({'Gerakan Sosial: Wahana Civil Society bagi Demokratisasi/ Darmawan Triwibowo'}),0.00039824771007566706,0.5,627.75
frozenset({'Gerakan Sosial: Wahana Civil Society bagi Demokratisasi/ Darmawan Triwibowo'}),frozenset({'Manajemen Penelitian/ Suharismi Arikunto'}),0.00039824771007566706,0.5,627.75
frozenset({'Matematika SD Di Sekitar Kita: Untuk Sekolah Dasar Kelas 1 Semester 1 1a/Siti M. Amin'}),frozenset({'Gerbang Dialog Danur/ Risa Saraswati'}),0.00039824771007566706,0.5,418.5
frozenset({'Gerbang Dialog Danur/ Risa Saraswati'}),frozenset({'Matematika SD Di Sekitar Kita: Untuk Sekolah Dasar Kelas 1 Semester 1 1a/Siti M. Amin'}),0.00039824771007566706,0.33333333333333337,418.50000000000006
frozenset({'Geri Si Harimau Ompong/ Contessa Dewi'}),frozenset({'Pesan Dalam Botol/ Devi'}),0.00039824771007566706,0.5,627.75
frozenset({'Pesan Dalam Botol/ Devi'}),frozenset({'Geri Si Harimau Ompong/ Contessa Dewi'}),0.00039824771007566706,0.5,627.75
frozenset({'Tujuh Belas Fakta Mencengangkan Di Balik Kemerdekaan Indonesia/ Hendri F. Isnaeni'}),frozenset({'Gerwani: Kisah Tapol Wanita di Kamp Plantungan/ Amurwani Dwi Lestariningsih'}),0.00039824771007566706,1.0,2511.0
frozenset({'Gerwani: Kisah Tapol Wanita di Kamp Plantungan/ Amurwani Dwi Lestariningsih'}),frozenset({'Tujuh Belas Fakta Mencengangkan Di Balik Kemerdekaan Indonesia/ Hendri F. Isnaeni'}),0.00039824771007566706,1.0,2511.0
"frozenset({'Why? The Sea/ Lee Kwang Woong. Penerjemah, Edy Subagyo, Dede Sofyant Setiawan'})","frozenset({'Ghost School Days: Bunga Matahari/ Romy Hernadi, Asyika S.Arum'})",0.00039824771007566706,1.0,2511.0
"frozenset({'Ghost School Days: Bunga Matahari/ Romy Hernadi, Asyika S.Arum'})","frozenset({'Why? The Sea/ Lee Kwang Woong. Penerjemah, Edy Subagyo, Dede Sofyant Setiawan'})",0.00039824771007566706,1.0,2511.0
frozenset({'Ghost School Days: Kastel Terbang/ Oyasujiwo'}),frozenset({'Kecil-Kecil Punya Karya: Diari Arcita/ Nada Nadzira Ayasha Kamal'}),0.00039824771007566706,0.16666666666666669,139.50000000000003
frozenset({'Kecil-Kecil Punya Karya: Diari Arcita/ Nada Nadzira Ayasha Kamal'}),frozenset({'Ghost School Days: Kastel Terbang/ Oyasujiwo'}),0.00039824771007566706,0.33333333333333337,139.50000000000003
"frozenset({'Kecil-Kecil Punya Karya: Kebun Bunga Tammy, Persahabatan Indah Terjalin Di Sini/ Hiradini Rahmah'})",frozenset({'Ghost School Days: Kastel Terbang/ Oyasujiwo'}),0.00039824771007566706,0.33333333333333337,139.50000000000003
frozenset({'Ghost School Days: Kastel Terbang/ Oyasujiwo'}),"frozenset({'Kecil-Kecil Punya Karya: Kebun Bunga Tammy, Persahabatan Indah Terjalin Di Sini/ Hiradini Rahmah'})",0.00039824771007566706,0.16666666666666669,139.50000000000003
frozenset({'Kisah Teladan & Menakjubkan 25 Nabi/ Ariany Syurfah'}),frozenset({'Ghost School Days: Kastel Terbang/ Oyasujiwo'}),0.00039824771007566706,0.5,209.25
frozenset({'Ghost School Days: Kastel Terbang/ Oyasujiwo'}),frozenset({'Kisah Teladan & Menakjubkan 25 Nabi/ Ariany Syurfah'}),0.00039824771007566706,0.16666666666666669,209.25000000000003
frozenset({'Ghost School Days: Pesan Berantai/Assyifa S. Arum'}),frozenset({'Ghost School Days: Kota Tak Bertuan/Oyasujiwo'}),0.00039824771007566706,0.5,418.5
frozenset({'Ghost School Days: Kota Tak Bertuan/Oyasujiwo'}),frozenset({'Ghost School Days: Pesan Berantai/Assyifa S. Arum'}),0.00039824771007566706,0.33333333333333337,418.50000000000006
frozenset({'Kecil-Kecil Punya Karya: The Star Girl/Salsabila Putri Yuda'}),frozenset({'Ghost School Days: Kota Tak Bertuan/Oyasujiwo'}),0.00039824771007566706,0.5,418.5
frozenset({'Ghost School Days: Kota Tak Bertuan/Oyasujiwo'}),frozenset({'Kecil-Kecil Punya Karya: The Star Girl/Salsabila Putri Yuda'}),0.00039824771007566706,0.33333333333333337,418.50000000000006
frozenset({'Mix Edition Ghost School: Tas Impian/Bambang Irwanto'}),frozenset({'Ghost School Days: Kota Tak Bertuan/Oyasujiwo'}),0.00039824771007566706,0.25,209.25
frozenset({'Ghost School Days: Kota Tak Bertuan/Oyasujiwo'}),frozenset({'Mix Edition Ghost School: Tas Impian/Bambang Irwanto'}),0.00039824771007566706,0.33333333333333337,209.25000000000003
"frozenset({'Ghost School Days: Magic Tralala/ Fayanna Ailisha Davianny, Assyifa S.Arum'})",frozenset({'Kecil-Kecil Punya Karya: Liburan Di Fairy Land/Fairuza Alifa Prasetyo'}),0.00039824771007566706,0.2,125.55000000000001
frozenset({'Kecil-Kecil Punya Karya: Liburan Di Fairy Land/Fairuza Alifa Prasetyo'}),"frozenset({'Ghost School Days: Magic Tralala/ Fayanna Ailisha Davianny, Assyifa S.Arum'})",0.00039824771007566706,0.25,125.55000000000001
frozenset({'Kisah Teladan Sahabat Nabi/ Hamid Ahmad Ath- Thahir .; penerjemah: Ali Sultan'}),"frozenset({'Ghost School Days: Magic Tralala/ Fayanna Ailisha Davianny, Assyifa S.Arum'})",0.00039824771007566706,0.5,251.10000000000002
"frozenset({'Ghost School Days: Magic Tralala/ Fayanna Ailisha Davianny, Assyifa S.Arum'})",frozenset({'Kisah Teladan Sahabat Nabi/ Hamid Ahmad Ath- Thahir .; penerjemah: Ali Sultan'}),0.00039824771007566706,0.2,251.10000000000002
"frozenset({'kkpk: Hadiah Dari Teman/ Finasya Ainoor Afifah ,Anita, Aisyah Khumairah. [et.al]'})","frozenset({'Ghost School Days: Magic Tralala/ Fayanna Ailisha Davianny, Assyifa S.Arum'})",0.00039824771007566706,0.5,251.10000000000002
"frozenset({'Ghost School Days: Magic Tralala/ Fayanna Ailisha Davianny, Assyifa S.Arum'})","frozenset({'kkpk: Hadiah Dari Teman/ Finasya Ainoor Afifah ,Anita, Aisyah Khumairah. [et.al]'})",0.00039824771007566706,0.2,251.10000000000002
frozenset({'Kura-Kura dan Angsa/ Ermina Krismarsanti'}),frozenset({'Giga & Gogi/ Ermina Krismarsah'}),0.00039824771007566706,0.5,418.5
frozenset({'Giga & Gogi/ Ermina Krismarsah'}),frozenset({'Kura-Kura dan Angsa/ Ermina Krismarsanti'}),0.00039824771007566706,0.33333333333333337,418.50000000000006
frozenset({'I Need You: I Just Cant Show You/ Yoana Dianika'}),frozenset({'Girl Meets Boy/ Winna Effendi'}),0.00039824771007566706,0.25,627.75
frozenset({'Girl Meets Boy/ Winna Effendi'}),frozenset({'I Need You: I Just Cant Show You/ Yoana Dianika'}),0.00039824771007566706,1.0,627.75
"frozenset({'Google Penggunaan Hacking, & Bahayanya/Rahmat Putra'})",frozenset({'Hacking Website: Menemukan Celah Keamanan & Melindungi Website Dari Seragan Hacker/ Kiddo'}),0.00039824771007566706,1.0,2511.0
frozenset({'Hacking Website: Menemukan Celah Keamanan & Melindungi Website Dari Seragan Hacker/ Kiddo'}),"frozenset({'Google Penggunaan Hacking, & Bahayanya/Rahmat Putra'})",0.00039824771007566706,1.0,2511.0
frozenset({'Governance Reform Di Indonesia: Mencari Arah Kelembagaan Politik Yang Demikratis Dan Birokrasi Yang Profesional/ Wahyudi Kumurotomo'}),frozenset({'Kebijakan Publik: Berbasis Dynamic Policy Analisys/Dwiyanto Indiahono'}),0.00039824771007566706,0.2,125.55000000000001
frozenset({'Kebijakan Publik: Berbasis Dynamic Policy Analisys/Dwiyanto Indiahono'}),frozenset({'Governance Reform Di Indonesia: Mencari Arah Kelembagaan Politik Yang Demikratis Dan Birokrasi Yang Profesional/ Wahyudi Kumurotomo'}),0.00039824771007566706,0.25,125.55000000000001
frozenset({'Reformasi Birokrasi Publik Di Indonesia/ Agus Dwiyanto'}),frozenset({'Governance Reform Di Indonesia: Mencari Arah Kelembagaan Politik Yang Demikratis Dan Birokrasi Yang Profesional/ Wahyudi Kumurotomo'}),0.00039824771007566706,0.25,125.55000000000001
frozenset({'Governance Reform Di Indonesia: Mencari Arah Kelembagaan Politik Yang Demikratis Dan Birokrasi Yang Profesional/ Wahyudi Kumurotomo'}),frozenset({'Reformasi Birokrasi Publik Di Indonesia/ Agus Dwiyanto'}),0.00039824771007566706,0.2,125.55000000000001
frozenset({'Memasyarakatkan Budi Pekerti YAng Terkandung Dalam Gurindam Dua Belas Raja Ali Haji/Maswardi Muhammad Amin'}),frozenset({'Gurindam 12 Dalam Pendidikan Karakter/ Yayuk Prasetyoningsih'}),0.00039824771007566706,0.5,627.75
frozenset({'Gurindam 12 Dalam Pendidikan Karakter/ Yayuk Prasetyoningsih'}),frozenset({'Memasyarakatkan Budi Pekerti YAng Terkandung Dalam Gurindam Dua Belas Raja Ali Haji/Maswardi Muhammad Amin'}),0.00039824771007566706,0.5,627.75
frozenset({'Memasyarakatkan Budi Pekerti Yang Terkandung Dalam Gurindam Dua Belas Raja Ali Haji/ Maswardi Muhammad Amin'}),frozenset({'Gurindam 12 Dalam Pendidikan Karakter/ Yayuk Prasetyoningsih'}),0.00039824771007566706,0.33333333333333337,418.50000000000006
frozenset({'Gurindam 12 Dalam Pendidikan Karakter/ Yayuk Prasetyoningsih'}),frozenset({'Memasyarakatkan Budi Pekerti Yang Terkandung Dalam Gurindam Dua Belas Raja Ali Haji/ Maswardi Muhammad Amin'}),0.00039824771007566706,0.5,418.5
frozenset({'Guru Bangsa: Sebuah Biografi Jenderal Sudirman/ Sardiman'}),frozenset({'SARAT MAKNA JILID 3: SERI KISAH JENAKA/ DHURORUDIN MASHAD'}),0.00039824771007566706,1.0,837.0
frozenset({'SARAT MAKNA JILID 3: SERI KISAH JENAKA/ DHURORUDIN MASHAD'}),frozenset({'Guru Bangsa: Sebuah Biografi Jenderal Sudirman/ Sardiman'}),0.00039824771007566706,0.33333333333333337,837.0000000000001
"frozenset({'Scary Tales: Home Sweet Horror/ James Preller; Penerjemah, Hedwigis Chrisma Hapsari'})","frozenset({'Guru Wow Untuk Kids Zaman Now/Alifiana Nufi, Aswary Agansya, Bening PErtiwi, Fasih Dwi Yuani'})",0.00039824771007566706,0.5,1255.5
"frozenset({'Guru Wow Untuk Kids Zaman Now/Alifiana Nufi, Aswary Agansya, Bening PErtiwi, Fasih Dwi Yuani'})","frozenset({'Scary Tales: Home Sweet Horror/ James Preller; Penerjemah, Hedwigis Chrisma Hapsari'})",0.00039824771007566706,1.0,1255.5
frozenset({'Gusti Noeroel: Streven Naar Geluk (Mengajar Kebahagiaan)/ Ully Hermono'}),frozenset({'Laut Bercerita/ Leila S. Chudori'}),0.00039824771007566706,1.0,125.55000000000001
frozenset({'Laut Bercerita/ Leila S. Chudori'}),frozenset({'Gusti Noeroel: Streven Naar Geluk (Mengajar Kebahagiaan)/ Ully Hermono'}),0.00039824771007566706,0.05,125.55000000000001
frozenset({'HALLOWEEN PARTY: PESTA HALLOWEN/ AGATHA CHRISTIE; PENERJEMAH LILY WIBISONO'}),"frozenset({'MAYAT DALAM PERPUSTAKAAN/ AGATHA CRISTIE; PENERJEMAH, JOYCE K. ISA'})",0.00039824771007566706,0.5,627.75
"frozenset({'MAYAT DALAM PERPUSTAKAAN/ AGATHA CRISTIE; PENERJEMAH, JOYCE K. ISA'})",frozenset({'HALLOWEEN PARTY: PESTA HALLOWEN/ AGATHA CHRISTIE; PENERJEMAH LILY WIBISONO'}),0.00039824771007566706,0.5,627.75
frozenset({'HUKUM TATA NEGARA INDONESIA: PEMIKIRAN DAN PANDANGAN/SRI SOEMANTRI'}),frozenset({'Kitab Undang-Undang Hukum Acara Pidana & Kitab Undang-Undang Hukum Pidana/ Rohmat Kurnia'}),0.00039824771007566706,0.5,313.875
frozenset({'Kitab Undang-Undang Hukum Acara Pidana & Kitab Undang-Undang Hukum Pidana/ Rohmat Kurnia'}),frozenset({'HUKUM TATA NEGARA INDONESIA: PEMIKIRAN DAN PANDANGAN/SRI SOEMANTRI'}),0.00039824771007566706,0.25,313.875
frozenset({'HUKUM TATA NEGARA INDONESIA: PEMIKIRAN DAN PANDANGAN/SRI SOEMANTRI'}),"frozenset({'Kitab Undang-Undang Hukum Pidana, Acara Pidana, dan Perdata (KUHP,KUHAP, & KUHPdt)/ Kitab Undang-Undang'})",0.00039824771007566706,0.5,627.75
"frozenset({'Kitab Undang-Undang Hukum Pidana, Acara Pidana, dan Perdata (KUHP,KUHAP, & KUHPdt)/ Kitab Undang-Undang'})",frozenset({'HUKUM TATA NEGARA INDONESIA: PEMIKIRAN DAN PANDANGAN/SRI SOEMANTRI'}),0.00039824771007566706,0.5,627.75
frozenset({'Hadis Dan Kisah Teladan Untuk Anak Saleh: Bersumber Dari Hadis-Hadis Sahih/ Ariany Syurfah'}),frozenset({'Mengenal Halal Haram: Untuk anak Memupuk Nilai-Nilai Keislaman Anak Sejak usia Dini/ Ryu Tri'}),0.00039824771007566706,0.5,1255.5
frozenset({'Mengenal Halal Haram: Untuk anak Memupuk Nilai-Nilai Keislaman Anak Sejak usia Dini/ Ryu Tri'}),frozenset({'Hadis Dan Kisah Teladan Untuk Anak Saleh: Bersumber Dari Hadis-Hadis Sahih/ Ariany Syurfah'}),0.00039824771007566706,1.0,1255.5
frozenset({'METODE KRTIK HADIS/ M. ABDURRAHMAN & ELAN SUMARNA'}),frozenset({'Hadits-Hadits Dhaif & Maudhu Jilid2 [251-500]/ Abdul Hakim Bin Amir Abdat'}),0.00039824771007566706,1.0,2511.0
frozenset({'Hadits-Hadits Dhaif & Maudhu Jilid2 [251-500]/ Abdul Hakim Bin Amir Abdat'}),frozenset({'METODE KRTIK HADIS/ M. ABDURRAHMAN & ELAN SUMARNA'}),0.00039824771007566706,1.0,2511.0
frozenset({'Hak Kekayaan Intelektual Sebagai Jaminan Kredit/ Iswi Hariyani'}),frozenset({'Hukum Agraria & Hak-Hak Atas Tanah/ Urip Santoso'}),0.00039824771007566706,0.5,251.10000000000002
frozenset({'Hukum Agraria & Hak-Hak Atas Tanah/ Urip Santoso'}),frozenset({'Hak Kekayaan Intelektual Sebagai Jaminan Kredit/ Iswi Hariyani'}),0.00039824771007566706,0.2,251.10000000000002
frozenset({'MikroEkonomi Edisi Keempat belas/ Paul A. Samuelson & William D. Nordhaus'}),frozenset({'Hak Kekayaan Intelektual Sebagai Jaminan Kredit/ Iswi Hariyani'}),0.00039824771007566706,1.0,1255.5
frozenset({'Hak Kekayaan Intelektual Sebagai Jaminan Kredit/ Iswi Hariyani'}),frozenset({'MikroEkonomi Edisi Keempat belas/ Paul A. Samuelson & William D. Nordhaus'}),0.00039824771007566706,0.5,1255.5
frozenset({'Hak-Hak Konsumen Jika Dirugikan/ Happy Susanto'}),frozenset({'Hak Milik Intelektual Undang-Undang Merek 1992: UU No.19 Th. 1992/ Sinar Grafika'}),0.00039824771007566706,0.2,167.4
frozenset({'Hak Milik Intelektual Undang-Undang Merek 1992: UU No.19 Th. 1992/ Sinar Grafika'}),frozenset({'Hak-Hak Konsumen Jika Dirugikan/ Happy Susanto'}),0.00039824771007566706,0.33333333333333337,167.40000000000003
frozenset({'Hak Milik Intelektual Undang-Undang Merek 1992: UU No.19 Th. 1992/ Sinar Grafika'}),frozenset({'Hukum Bisnis Untuk Perusahaan: Teori & Contoh Kasus/Abdul R Saliman'}),0.00039824771007566706,0.33333333333333337,279.00000000000006
frozenset({'Hukum Bisnis Untuk Perusahaan: Teori & Contoh Kasus/Abdul R Saliman'}),frozenset({'Hak Milik Intelektual Undang-Undang Merek 1992: UU No.19 Th. 1992/ Sinar Grafika'}),0.00039824771007566706,0.33333333333333337,279.00000000000006
frozenset({'Kitab Undang-Undang Hak Kekayaan Intelektual (Haki)/ kansil'}),frozenset({'Hak Milik Intelektual Undang-Undang Merek 1992: UU No.19 Th. 1992/ Sinar Grafika'}),0.00039824771007566706,0.33333333333333337,279.00000000000006
frozenset({'Hak Milik Intelektual Undang-Undang Merek 1992: UU No.19 Th. 1992/ Sinar Grafika'}),frozenset({'Kitab Undang-Undang Hak Kekayaan Intelektual (Haki)/ kansil'}),0.00039824771007566706,0.33333333333333337,279.00000000000006
frozenset({'Kitab Undang-Undang HKI Hak Kekayaan Intelektual/ Tim Redaksi Fokus Media'}),frozenset({'Hak-Hak Konsumen Jika Dirugikan/ Happy Susanto'}),0.00039824771007566706,0.25,125.55000000000001
frozenset({'Hak-Hak Konsumen Jika Dirugikan/ Happy Susanto'}),frozenset({'Kitab Undang-Undang HKI Hak Kekayaan Intelektual/ Tim Redaksi Fokus Media'}),0.00039824771007566706,0.2,125.55000000000001
frozenset({'Hak-Hak Konsumen Jika Dirugikan/ Happy Susanto'}),frozenset({'Kitab Undang-Undang Hak Kekayaan Intelektual (Haki)/ kansil'}),0.0007964954201513341,0.4,334.8
frozenset({'Kitab Undang-Undang Hak Kekayaan Intelektual (Haki)/ kansil'}),frozenset({'Hak-Hak Konsumen Jika Dirugikan/ Happy Susanto'}),0.0007964954201513341,0.6666666666666667,334.80000000000007
frozenset({'Halaman Terakhir: Sebuah Novel Tentang Jenderal Polisi Hoegeng/ Yudhi Herwibowo'}),frozenset({'Koala Kumal/ Raditya Dika'}),0.00039824771007566706,0.25,156.9375
frozenset({'Koala Kumal/ Raditya Dika'}),frozenset({'Halaman Terakhir: Sebuah Novel Tentang Jenderal Polisi Hoegeng/ Yudhi Herwibowo'}),0.00039824771007566706,0.25,156.9375
"frozenset({'Yahudi: Agama, Etnis, dan Sejarah yang Tersembunyi/ Henry C. Adams; Penerjemah, William Saputra'})",frozenset({'Halaman Terakhir: Sebuah Novel Tentang Jenderal Polisi Hoegeng/ Yudhi Herwibowo'}),0.00039824771007566706,1.0,627.75
frozenset({'Halaman Terakhir: Sebuah Novel Tentang Jenderal Polisi Hoegeng/ Yudhi Herwibowo'}),"frozenset({'Yahudi: Agama, Etnis, dan Sejarah yang Tersembunyi/ Henry C. Adams; Penerjemah, William Saputra'})",0.00039824771007566706,0.25,627.75
frozenset({'Komik Fantasteen 22: Siluman Guci/ Abdurrahim B. W....[et.all]...'}),frozenset({'Hang Tuah Ksatria Melayu/ Nunik Utami'}),0.00039824771007566706,1.0,2511.0
frozenset({'Hang Tuah Ksatria Melayu/ Nunik Utami'}),frozenset({'Komik Fantasteen 22: Siluman Guci/ Abdurrahim B. W....[et.all]...'}),0.00039824771007566706,1.0,2511.0
"frozenset({'Kecil - Kecil Punya Karya: Misteri Ombak Foughville/ Ayesha Kamila Rafifah, dkk'})",frozenset({'Hantu Siul dan 14 Cerita Keren Lainnya/ Asam Kecut'}),0.00039824771007566706,0.25,209.25
frozenset({'Hantu Siul dan 14 Cerita Keren Lainnya/ Asam Kecut'}),"frozenset({'Kecil - Kecil Punya Karya: Misteri Ombak Foughville/ Ayesha Kamila Rafifah, dkk'})",0.00039824771007566706,0.33333333333333337,209.25000000000003
frozenset({'Hukum Kontrak Internasional/ Syahmin AK.'}),frozenset({'Happiness Here!: Bahagia Tuh Disini/ Sahrul Mauludi'}),0.00039824771007566706,1.0,1255.5
frozenset({'Happiness Here!: Bahagia Tuh Disini/ Sahrul Mauludi'}),frozenset({'Hukum Kontrak Internasional/ Syahmin AK.'}),0.00039824771007566706,0.5,1255.5
frozenset({'PERCAYA DIRI AJA LAGI!!/ IZZATUL JANNAH'}),frozenset({'Happiness Here!: Bahagia Tuh Disini/ Sahrul Mauludi'}),0.00039824771007566706,1.0,1255.5
frozenset({'Happiness Here!: Bahagia Tuh Disini/ Sahrul Mauludi'}),frozenset({'PERCAYA DIRI AJA LAGI!!/ IZZATUL JANNAH'}),0.00039824771007566706,0.5,1255.5
